,Date,weighted_High
741,Sep 21  2017,31.1443490894439
742,Sep 20  2017,32.7652743074727
743,Sep 19  2017,27.405508187141063
744,Sep 18  2017,25.71824702400489
745,Sep 17  2017,25.01666475821231
746,Sep 16  2017,26.806151769218918
747,Sep 15  2017,24.491770557923548
748,Sep 14  2017,21.135129687207208
749,Sep 13  2017,22.460470876939254
750,Sep 12  2017,23.976456664020947
751,Sep 11  2017,23.721803182684315
752,Sep 10  2017,24.382275417794453
753,Sep 09  2017,25.053392617507182
754,Sep 08  2017,29.012675898864554
755,Sep 07  2017,28.328807469104742
756,Sep 06  2017,28.582500162833384
757,Sep 05  2017,27.888174777781245
758,Sep 04  2017,29.5167288098918
759,Sep 03  2017,32.177478368715924
760,Sep 02  2017,34.639477361024255
761,Sep 01  2017,34.6354212808444
762,Aug 31  2017,31.87478881036379
763,Aug 30  2017,32.378985655945925
764,Aug 29  2017,31.731596220964523
765,Aug 28  2017,34.62256351988644
766,Aug 27  2017,35.94717580608364
767,Aug 26  2017,34.398985607462016
768,Aug 25  2017,27.62787471326934
769,Aug 24  2017,24.926291127870805
770,Aug 23  2017,21.161741330004954
771,Aug 22  2017,21.038846773471782
772,Aug 21  2017,21.860032644058716
773,Aug 20  2017,20.863397193966385
774,Aug 19  2017,22.001905215756945
775,Aug 18  2017,20.356759785772994
776,Aug 17  2017,20.913090845384502
777,Aug 16  2017,23.31023739958291
778,Aug 15  2017,24.872391991005962
779,Aug 14  2017,20.381858834688757
780,Aug 13  2017,21.810787565322478
781,Aug 12  2017,23.24027010193009
782,Aug 11  2017,22.694884892686886
783,Aug 10  2017,24.087349969585386
784,Aug 09  2017,25.893648638100608
785,Aug 08  2017,26.086475516362658
786,Aug 07  2017,24.923173720266348
787,Aug 06  2017,24.99766409770719
788,Aug 05  2017,24.69766220659068
789,Aug 04  2017,23.086046002249375
790,Aug 03  2017,23.815020353527697
791,Aug 02  2017,25.98638758923527
792,Aug 01  2017,26.494621061491408
793,Jul 31  2017,24.973172771116733
794,Jul 30  2017,26.08691142864681
795,Jul 29  2017,26.020530561940717
796,Jul 28  2017,20.6901599089582
797,Jul 27  2017,21.166881782459615
798,Jul 26  2017,21.43372984060013
799,Jul 25  2017,23.71678868264765
800,Jul 24  2017,22.87168390055078
801,Jul 23  2017,23.877489675597836
802,Jul 22  2017,23.960637246502035
803,Jul 21  2017,22.85603738897268
804,Jul 20  2017,23.889677730871
805,Jul 19  2017,23.07179415614565
806,Jul 18  2017,23.437489181233865
807,Jul 17  2017,21.891071407036655
808,Jul 16  2017,18.59559390957909
809,Jul 15  2017,20.53214930729386
810,Jul 14  2017,23.190152852333206
811,Jul 13  2017,26.3079948715932
812,Jul 12  2017,26.217045651283158
813,Jul 11  2017,28.566117936542668
814,Jul 10  2017,30.203185045346583
815,Jul 09  2017,34.10818550636725
816,Jul 08  2017,34.91749752365041
817,Jul 07  2017,33.872971609320636
818,Jul 06  2017,34.63150896610683
819,Jul 05  2017,36.94681042414823
820,Jul 04  2017,34.59906336530682
821,Jul 03  2017,29.98867263130947
822,Jul 02  2017,28.138280378863033
823,Jul 01  2017,31.618274763059343
824,Jun 30  2017,32.223825760334684
825,Jun 29  2017,34.430177903950636
826,Jun 28  2017,35.16936843116236
827,Jun 27  2017,34.35200327487512
828,Jun 26  2017,38.79275844379208
829,Jun 25  2017,41.684979117655644
830,Jun 24  2017,46.35407740793717
831,Jun 23  2017,45.45512726537558
832,Jun 22  2017,43.31008383041046
833,Jun 21  2017,37.174700400345955
834,Jun 20  2017,38.39831360290514
835,Jun 19  2017,41.13832084480222
836,Jun 18  2017,44.698104444653865
837,Jun 17  2017,31.539513823785896
838,Jun 16  2017,31.954477998762446
839,Jun 15  2017,30.829677188707084
840,Jun 14  2017,36.50686416774964
841,Jun 13  2017,36.5372053391141
842,Jun 12  2017,41.872910468067346
843,Jun 11  2017,42.88770382504915
844,Jun 10  2017,43.91019606523614
845,Jun 09  2017,41.048268050480246
846,Jun 08  2017,34.63494901070142
847,Jun 07  2017,37.75993878312737
848,Jun 06  2017,35.047999345563895
849,Jun 05  2017,34.25901496615991
850,Jun 04  2017,34.314840782316054
851,Jun 03  2017,36.95088608476415
852,Jun 02  2017,30.39609529866893
853,Jun 01  2017,25.50660559602726
854,May 31  2017,21.720989769067288
855,May 30  2017,22.241462880176606
856,May 29  2017,20.592278087014545
857,May 28  2017,21.177520141416096
858,May 27  2017,21.236163243878686
859,May 26  2017,25.342479881543294
860,May 25  2017,26.288144011716707
861,May 24  2017,27.141503095320726
862,May 23  2017,22.09947238515182
863,May 22  2017,20.867422748490736
864,May 21  2017,20.719823590106397
865,May 20  2017,20.889218476183096
866,May 19  2017,20.502907590507057
867,May 18  2017,22.57965185767634
868,May 17  2017,26.716077688975712
869,May 16  2017,15.187394193116264
870,May 15  2017,16.778166774815453
871,May 14  2017,18.205953256862472
872,May 13  2017,19.578725415085586
873,May 12  2017,15.654090499843129
874,May 11  2017,15.87918106341832
875,May 10  2017,15.980807657532218
876,May 09  2017,17.025594858424412
877,May 08  2017,18.45981841966669
878,May 07  2017,18.60474410829355
879,May 06  2017,16.370434478421355
880,May 05  2017,16.57429803360476
881,May 04  2017,15.022369818850727
882,May 03  2017,14.59257891300959
883,May 02  2017,15.297753903112028
884,May 01  2017,15.393576815757019
885,Apr 30  2017,16.009144021775878
886,Apr 29  2017,15.356545494694105
887,Apr 28  2017,15.491177930111283
888,Apr 27  2017,15.900593841307822
889,Apr 26  2017,16.812029852332017
890,Apr 25  2017,17.29831383633405
891,Apr 24  2017,17.779459530338432
892,Apr 23  2017,16.391719140054743
893,Apr 22  2017,14.593858086494997
894,Apr 21  2017,14.407794982814048
895,Apr 20  2017,14.707571441967993
896,Apr 19  2017,15.265987021032778
897,Apr 18  2017,11.910874850505332
898,Apr 17  2017,12.075013908257446
899,Apr 16  2017,12.295539880276039
900,Apr 15  2017,12.446739090458085
901,Apr 14  2017,11.03196396355222
902,Apr 13  2017,11.359418096911496
903,Apr 12  2017,11.170254213541655
904,Apr 11  2017,11.829251614743823
905,Apr 10  2017,12.98141012537102
906,Apr 09  2017,13.149678339120092
907,Apr 08  2017,11.85164586995597
908,Apr 07  2017,9.292500293155452
909,Apr 06  2017,10.088953287089588
910,Apr 05  2017,10.234370122609493
911,Apr 04  2017,10.8233878981735
912,Apr 03  2017,11.861588915685195
913,Apr 02  2017,12.693239619312418
914,Apr 01  2017,12.868806649244748
915,Mar 31  2017,12.877645367695637
916,Mar 30  2017,13.52231103103338
917,Mar 29  2017,12.811792306090442
918,Mar 28  2017,14.431359177518802
919,Mar 27  2017,17.180378720321805
920,Mar 26  2017,20.56227922725617
921,Mar 25  2017,9.849529463810926
922,Mar 24  2017,7.342708820022392
923,Mar 23  2017,7.839197252411587
924,Mar 22  2017,5.714989490466574
925,Mar 21  2017,5.944937465844345
926,Mar 20  2017,6.288724056435264
927,Mar 19  2017,7.090450351770871
928,Mar 18  2017,5.995697598286997
929,Mar 17  2017,4.903116334889378
930,Mar 16  2017,5.777417643960024
931,Mar 15  2017,5.323848236256582
932,Mar 14  2017,4.942657878271225
933,Mar 13  2017,5.460254998262465
934,Mar 12  2017,4.662106896551385
935,Mar 11  2017,3.098963990387586
936,Mar 10  2017,3.1679330386999043
937,Mar 09  2017,2.9530369256491054
938,Mar 08  2017,3.0735814213276402
939,Mar 07  2017,3.195633895835339
940,Mar 06  2017,1.9946469529394344
941,Mar 05  2017,1.811249802804685
942,Mar 04  2017,1.8852739266641374
943,Mar 03  2017,1.9683662549705607
944,Mar 02  2017,1.8048686220777415
945,Mar 01  2017,1.9022945798775461
946,Feb 28  2017,2.0404721870995157
947,Feb 27  2017,2.1735358734675474
948,Feb 26  2017,2.266302460043769
949,Feb 25  2017,2.1608379077806044
950,Feb 24  2017,2.079474715183324
951,Feb 23  2017,2.0006688113215145
952,Feb 22  2017,1.8690621773204819
953,Feb 21  2017,1.628747251366856
954,Feb 20  2017,1.7222427917348502
955,Feb 19  2017,1.8496994866767351
956,Feb 18  2017,1.8436303418860982
957,Feb 17  2017,1.9221594698932416
958,Feb 16  2017,2.1772337570844047
959,Feb 15  2017,2.3326662114730436
960,Feb 14  2017,2.3961426201897096
961,Feb 13  2017,2.4262820553985227
962,Feb 12  2017,2.239709222476589
963,Feb 11  2017,2.4051259980841313
964,Feb 10  2017,2.4810434735563898
965,Feb 09  2017,2.5542241043665426
966,Feb 08  2017,2.625143083066407
967,Feb 07  2017,2.3292287648795864
968,Feb 06  2017,2.7302062467031174
969,Feb 05  2017,3.1153685762094074
970,Feb 04  2017,3.132504386074336
971,Feb 03  2017,2.3858993361288334
972,Feb 02  2017,2.3660537574673524
973,Feb 01  2017,2.4174713788879134
974,Jan 31  2017,2.0965891616270698
975,Jan 30  2017,1.8104166511084014
976,Jan 29  2017,1.8935437905270183
977,Jan 28  2017,1.3437973903979634
978,Jan 27  2017,1.3645045555320416
979,Jan 26  2017,1.4229339030868744
980,Jan 25  2017,0.8230924976698373
981,Jan 24  2017,0.84212475355765
982,Jan 23  2017,0.8144640279990791
983,Jan 22  2017,0.7594592192897739
984,Jan 21  2017,0.7125285916258562
985,Jan 20  2017,0.8177176656636805
986,Jan 19  2017,0.8470843500842913
987,Jan 18  2017,0.6950931445570111
988,Jan 17  2017,0.7349061550602586
989,Jan 16  2017,0.7736589381638236
990,Jan 15  2017,0.8334181417262249
991,Jan 14  2017,0.981445995080322
992,Jan 13  2017,0.9264597195255365
993,Jan 12  2017,0.6412397772962809
994,Jan 11  2017,0.5404621350648732
995,Jan 10  2017,0.5997442842756527
996,Jan 09  2017,0.6382999886853532
997,Jan 08  2017,0.6134980481153953
998,Jan 07  2017,0.5694705033278198
999,Jan 06  2017,0.36172617071852137
1000,Jan 05  2017,0.4316937034850938
1001,Jan 04  2017,0.4411474393757786
1002,Jan 03  2017,0.26189624723607224
1003,Jan 02  2017,0.2742280145391478
1004,Jan 01  2017,0.2825949480162229
1005,Dec 31  2016,0.2549781744431619
1006,Dec 30  2016,0.26444128426786956
1007,Dec 29  2016,0.2893936274330265
1008,Dec 28  2016,0.3017921035423899
1009,Dec 27  2016,0.2419744905769861
1010,Dec 26  2016,0.2561994564218833
1011,Dec 25  2016,0.2598722143623499
1012,Dec 24  2016,0.45372994413550055
1013,Dec 23  2016,0.303117041092176
1014,Dec 22  2016,0.3029416591893784
1015,Dec 21  2016,0.33931737464498707
1016,Dec 20  2016,0.33353547020261076
1017,Dec 19  2016,0.3376529266810278
1018,Dec 18  2016,0.3520734178727786
1019,Dec 17  2016,0.3593335212861591
1020,Dec 16  2016,0.34692605805909815
1021,Dec 15  2016,0.36160978610874994
1022,Dec 14  2016,0.36377541597558544
1023,Dec 13  2016,0.3993512825239139
1024,Dec 12  2016,0.37856272466093194
1025,Dec 11  2016,0.34402158179385
1026,Dec 10  2016,0.36085162333840126
1027,Dec 09  2016,0.3373895408204404
1028,Dec 08  2016,0.29634488975840134
1029,Dec 07  2016,0.32505500616740346
1030,Dec 06  2016,0.32465913226479914
1031,Dec 05  2016,0.37111964093855115
1032,Dec 04  2016,0.3829848409732233
1033,Dec 03  2016,0.40193178039631283
1034,Dec 02  2016,0.4066447486681684
1035,Dec 01  2016,0.4226068380248596
1036,Nov 30  2016,0.44519160685159015
1037,Nov 29  2016,0.39231722422994975
1038,Nov 28  2016,0.41197453927872457
1039,Nov 27  2016,0.3794942497200269
1040,Nov 26  2016,0.40123067362609516
1041,Nov 25  2016,0.41392884572667765
1042,Nov 24  2016,0.4212882983199855
1043,Nov 23  2016,0.4295944120708661
1044,Nov 22  2016,0.4505701827841194
1045,Nov 21  2016,0.4630778169259971
1046,Nov 20  2016,0.4642057285948299
1047,Nov 19  2016,0.5377443970779676
1048,Nov 18  2016,0.4719660888158802
1049,Nov 17  2016,0.48548582359628384
1050,Nov 16  2016,0.5024016240795575
1051,Nov 15  2016,0.46933251549916805
1052,Nov 14  2016,0.40370724102677236
1053,Nov 13  2016,0.4155513769811992
1054,Nov 12  2016,0.40491724362892856
1055,Nov 11  2016,0.42864099051500293
1056,Nov 10  2016,0.47379969780604503
1057,Nov 09  2016,0.5447081574368162
1058,Nov 08  2016,0.3855924976056961
1059,Nov 07  2016,0.39132671608927055
1060,Nov 06  2016,0.37668229062192976
1061,Nov 05  2016,0.4015405365441761
1062,Nov 04  2016,0.41155364398539906
1063,Nov 03  2016,0.44173334018817934
1064,Nov 02  2016,0.4365214876817698
1065,Nov 01  2016,0.4475768050926952
1066,Oct 31  2016,0.5083767144380509
1067,Oct 30  2016,0.5510769893616083
1068,Oct 29  2016,0.6167761426384372
1069,Oct 28  2016,0.5236008234343763
1070,Oct 27  2016,0.5663809721123324
1071,Oct 26  2016,0.571433317055004
1072,Oct 25  2016,0.5919370369177536
1073,Oct 24  2016,0.6296086615041627
1074,Oct 23  2016,0.6380147233736906
1075,Oct 22  2016,0.641142930726445
1076,Oct 21  2016,0.6412270395512629
1077,Oct 20  2016,0.6216998698742117
1078,Oct 19  2016,0.6258806406698929
1079,Oct 18  2016,0.6914693606250221
1080,Oct 17  2016,0.6795771828698846
1081,Oct 16  2016,0.6353246337111309
1082,Oct 15  2016,0.6559607816291415
1083,Oct 14  2016,0.6728760703303244
1084,Oct 13  2016,0.6709648008103258
1085,Oct 12  2016,0.6722160806807714
1086,Oct 11  2016,0.6879030311888342
1087,Oct 10  2016,0.723224034730126
1088,Oct 09  2016,0.7631867123957071
1089,Oct 08  2016,0.7894130851564908
1090,Oct 07  2016,0.8392146129738653
1091,Oct 06  2016,0.8249373633565025
1092,Oct 05  2016,0.8359263578030828
1093,Oct 04  2016,0.770564345825647
1094,Oct 03  2016,0.8409676157481154
1095,Oct 02  2016,0.7249032456774971
1096,Oct 01  2016,0.7350017502332022
1097,Sep 30  2016,0.7304218462453568
1098,Sep 29  2016,0.7642035210102748
1099,Sep 28  2016,0.7695421486548688
1100,Sep 27  2016,0.8549554063457864
1101,Sep 26  2016,0.9065348724493899
1102,Sep 25  2016,0.9346784906007103
1103,Sep 24  2016,0.9542533433277346
1104,Sep 23  2016,0.9196912672088531
1105,Sep 22  2016,0.9249470735827396
1106,Sep 21  2016,0.9641699813535077
1107,Sep 20  2016,1.0287732519025403
1108,Sep 19  2016,1.0305667989670104
1109,Sep 18  2016,1.1046641921864373
1110,Sep 17  2016,1.149454850132502
1111,Sep 16  2016,1.182117451372826
1112,Sep 15  2016,1.185387958956959
1113,Sep 14  2016,1.196863895118825
1114,Sep 13  2016,1.1732192619824928
1115,Sep 12  2016,1.181437373273168
1116,Sep 11  2016,1.2253558923062131
1117,Sep 10  2016,1.2428289831484551
1118,Sep 09  2016,1.2280101103560126
1119,Sep 08  2016,1.208693794337263
1120,Sep 07  2016,1.225714684735623
1121,Sep 06  2016,1.2330150079388646
1122,Sep 05  2016,1.2286419819131598
1123,Sep 04  2016,1.219356335592831
1124,Sep 03  2016,1.207011474102618
1125,Sep 02  2016,1.2058211208521197
1126,Sep 01  2016,1.2697603818453786
1127,Aug 31  2016,1.2272580696632012
1128,Aug 30  2016,1.2315698545768252
1129,Aug 29  2016,1.2626578989631168
1130,Aug 28  2016,1.225982120164653
1131,Aug 27  2016,1.2369171821631935
1132,Aug 26  2016,1.3403851771186388
1133,Aug 25  2016,1.2771540009264433
1134,Aug 24  2016,1.2906948763344914
1135,Aug 23  2016,1.2602197977122318
1136,Aug 22  2016,1.2557074029757664
1137,Aug 21  2016,1.3082697016169047
1138,Aug 20  2016,1.2923079490526475
1139,Aug 19  2016,1.2927402813033102
1140,Aug 18  2016,1.317934683788413
1141,Aug 17  2016,1.3253841819532441
1142,Aug 16  2016,1.3215998898642303
1143,Aug 15  2016,1.425915837461046
1144,Aug 14  2016,1.4174076884720663
1145,Aug 13  2016,1.567082119775383
1146,Aug 12  2016,1.4364259328945115
1147,Aug 11  2016,1.3501718105954015
1148,Aug 10  2016,1.2858494507895548
1149,Aug 09  2016,1.2789928626903457
1150,Aug 08  2016,1.2668350284853827
1151,Aug 07  2016,1.297640132816796
1152,Aug 06  2016,1.3354048492965336
1153,Aug 05  2016,1.343390069944168
1154,Aug 04  2016,1.3333125681237215
1155,Aug 03  2016,1.2736118820567697
1156,Aug 02  2016,1.465594300757945
1157,Aug 01  2016,1.4637917717191353
1158,Jul 31  2016,1.7764194422453474
1159,Jul 30  2016,1.4068679644228543
1160,Jul 29  2016,1.3583524977477288
1161,Jul 28  2016,1.3804041503179543
1162,Jul 27  2016,1.4258626457771402
1163,Jul 26  2016,1.5014982070520555
1164,Jul 25  2016,1.5668024087187709
1165,Jul 24  2016,1.5408399817333145
1166,Jul 23  2016,1.40012847045031
1167,Jul 22  2016,1.4815448035309606
1168,Jul 21  2016,1.4370447109877391
1169,Jul 20  2016,1.503104951011936
1170,Jul 19  2016,1.5309492590815093
1171,Jul 18  2016,1.5278373489925652
1172,Jul 17  2016,1.5309050158852784
1173,Jul 16  2016,1.5755590944385733
1174,Jul 15  2016,1.644933286669149
1175,Jul 14  2016,1.4833567934996543
1176,Jul 13  2016,1.4481146550073511
1177,Jul 12  2016,1.4846065159152302
1178,Jul 11  2016,1.532051833658073
1179,Jul 10  2016,1.5310810519860174
1180,Jul 09  2016,1.533402458794548
1181,Jul 08  2016,1.5683439788209437
1182,Jul 07  2016,1.6142142439483065
1183,Jul 06  2016,1.71764941703221
1184,Jul 05  2016,1.719522978098378
1185,Jul 04  2016,1.806139936753897
1186,Jul 03  2016,1.8380477433939721
1187,Jul 02  2016,1.8788920180549629
1188,Jul 01  2016,1.9111695799259887
1189,Jun 30  2016,2.050539756040444
1190,Jun 29  2016,1.8383489478793922
1191,Jun 28  2016,1.7464051008320416
1192,Jun 27  2016,1.6546844985199116
1193,Jun 26  2016,1.4345892861072058
1194,Jun 25  2016,1.4115449817905288
1195,Jun 24  2016,1.4374981325728569
1196,Jun 23  2016,1.3847597284949202
1197,Jun 22  2016,1.5205846672685497
1198,Jun 21  2016,1.6560172707161622
1199,Jun 20  2016,1.7903185710137317
1200,Jun 19  2016,1.7854537401146149
1201,Jun 18  2016,1.6573418787229972
1202,Jun 17  2016,1.6879633592814298
1203,Jun 16  2016,1.5948899849993443
1204,Jun 15  2016,1.3007091998359686
1205,Jun 14  2016,1.2671119734230776
1206,Jun 13  2016,1.2849881436283896
1207,Jun 12  2016,1.2435360436159884
1208,Jun 11  2016,1.273202856686994
1209,Jun 10  2016,1.3021229861722414
1210,Jun 09  2016,1.2877761190952435
1211,Jun 08  2016,1.3059655089660138
1212,Jun 07  2016,1.3083956641271108
1213,Jun 06  2016,1.277252018626615
1214,Jun 05  2016,1.3546865451664503
1215,Jun 04  2016,1.3924227191587604
1216,Jun 03  2016,1.410722755134906
1217,Jun 02  2016,1.4348765201750449
1218,Jun 01  2016,1.4067134329619013
1219,May 31  2016,1.2410956240244833
1220,May 30  2016,1.1655027272231937
1221,May 29  2016,1.1893895599602795
1222,May 28  2016,1.2353187776752017
1223,May 27  2016,1.0600426848625333
1224,May 26  2016,1.04237954980863
1225,May 25  2016,1.144613926291431
1226,May 24  2016,1.2641928084427516
1227,May 23  2016,1.2761183622858094
1228,May 22  2016,1.1958269149362277
1229,May 21  2016,1.2155432731675508
1230,May 20  2016,1.2299864316845532
1231,May 19  2016,1.3807385561745968
1232,May 18  2016,1.4196030786311764
1233,May 17  2016,1.598735177751865
1234,May 16  2016,1.9679233212277936
1235,May 15  2016,1.0691776580706178
1236,May 14  2016,1.085030640473083
1237,May 13  2016,0.9775236819531916
1238,May 12  2016,1.0464580701282518
1239,May 11  2016,1.100431674160023
1240,May 10  2016,1.1220850788375145
1241,May 09  2016,1.1983567971077713
1242,May 08  2016,1.2511531355963794
1243,May 07  2016,1.2383985522562586
1244,May 06  2016,1.1847281982689313
1245,May 05  2016,1.1942971917572773
1246,May 04  2016,1.2708374473034494
1247,May 03  2016,1.2008925044808152
1248,May 02  2016,1.2218179586526396
1249,May 01  2016,1.2370369762974138
1250,Apr 30  2016,1.2555916320230593
1251,Apr 29  2016,1.1950827920467206
1252,Apr 28  2016,1.1686060242358636
1253,Apr 27  2016,1.2246171194623876
1254,Apr 26  2016,1.2662212505309607
1255,Apr 25  2016,1.2160781815026234
1256,Apr 24  2016,1.2649570712595088
1257,Apr 23  2016,1.2539920145585786
1258,Apr 22  2016,1.2849055763374377
1259,Apr 21  2016,1.2752792032290214
1260,Apr 20  2016,1.1473320621407133
1261,Apr 19  2016,1.3109275789472215
1262,Apr 18  2016,1.3409082015607963
1263,Apr 17  2016,1.0374295372260978
1264,Apr 16  2016,1.0504935835563374
1265,Apr 15  2016,1.081132149192445
1266,Apr 14  2016,1.2245513683240878
1267,Apr 13  2016,1.240029557519609
1268,Apr 12  2016,1.281353283031179
1269,Apr 11  2016,1.186777311836619
1270,Apr 10  2016,1.2320058454816736
1271,Apr 09  2016,1.3232800972930217
1272,Apr 08  2016,1.3791420225171858
1273,Apr 07  2016,1.4377111674935523
1274,Apr 06  2016,1.4519829051788455
1275,Apr 05  2016,1.3840776735097633
1276,Apr 04  2016,1.504823242092438
1277,Apr 03  2016,1.5246466016517044
1278,Apr 02  2016,1.508934175437431
1279,Apr 01  2016,1.5281324776628034
1280,Mar 31  2016,1.6396324013371213
1281,Mar 30  2016,1.6983707722794839
1282,Mar 29  2016,1.731257726245142
1283,Mar 28  2016,1.6770142808433948
1284,Mar 27  2016,1.8210199222566574
1285,Mar 26  2016,1.85121839052736
1286,Mar 25  2016,1.700561622087487
1287,Mar 24  2016,1.5686720958501779
1288,Mar 23  2016,1.6605731652916584
1289,Mar 22  2016,1.7730633935864994
1290,Mar 21  2016,1.7639822275953936
1291,Mar 20  2016,1.8835786787116149
1292,Mar 19  2016,1.9594302284665495
1293,Mar 18  2016,2.0745230340574925
1294,Mar 17  2016,2.097224281266448
1295,Mar 16  2016,2.1136413005021044
1296,Mar 15  2016,2.0853210569393825
1297,Mar 14  2016,1.9764484438345609
1298,Mar 13  2016,1.907776965046845
1299,Mar 12  2016,2.006265451243787
1300,Mar 11  2016,1.96976078096594
1301,Mar 10  2016,1.9843129896828273
1302,Mar 09  2016,2.133256210183772
1303,Mar 08  2016,1.8566073807213406
1304,Mar 07  2016,1.7080411688270065
1305,Mar 06  2016,1.5004177265307574
1306,Mar 05  2016,1.292549215254974
1307,Mar 04  2016,1.2918106700099883
1308,Mar 03  2016,1.402382516273067
1309,Mar 02  2016,1.3768704270321692
1310,Mar 01  2016,1.6321442913385196
1311,Feb 29  2016,1.926272942438598
1312,Feb 28  2016,1.9177705382239234
1313,Feb 27  2016,2.0038322021174877
1314,Feb 26  2016,2.170004251180365
1315,Feb 25  2016,2.2669148943561184
1316,Feb 24  2016,2.4320582607225187
1317,Feb 23  2016,1.691476301387487
1318,Feb 22  2016,1.4008121567213236
1319,Feb 21  2016,0.016677
1320,Feb 20  2016,0.016794999999999997
1321,Feb 19  2016,0.015643999999999998
1322,Feb 18  2016,0.015742
1323,Feb 17  2016,0.013562000000000001
1324,Feb 16  2016,0.016604
1325,Feb 15  2016,0.016745
1326,Feb 14  2016,0.011281
1327,Feb 13  2016,0.010966
1328,Feb 12  2016,0.011801
1329,Feb 11  2016,0.012256
1330,Feb 10  2016,0.011413
1331,Feb 09  2016,0.010734999999999998
1332,Feb 08  2016,0.009021
1333,Feb 07  2016,0.008676
1334,Feb 06  2016,0.008838
1335,Feb 05  2016,0.008944
1336,Feb 04  2016,0.010345999999999998
1337,Feb 03  2016,0.010361
1338,Feb 02  2016,0.010418
1339,Feb 01  2016,0.010541
1340,Jan 31  2016,0.010625
1341,Jan 30  2016,0.010816
1342,Jan 29  2016,0.011425
1343,Jan 28  2016,0.011609999999999999
1344,Jan 27  2016,0.011868
1345,Jan 26  2016,0.014495
1346,Jan 25  2016,0.023015
1347,Jan 24  2016,0.023116
1348,Jan 23  2016,0.023661
1349,Jan 22  2016,0.018397
1350,Jan 21  2016,0.019266
1351,Jan 20  2016,0.018877
1352,Jan 19  2016,0.015016
1353,Jan 18  2016,0.011371
1354,Jan 17  2016,0.008589
1355,Jan 16  2016,0.008514
1356,Jan 15  2016,0.009036
1357,Jan 14  2016,0.009079
1358,Jan 13  2016,0.007842
1359,Jan 12  2016,0.008072
1360,Jan 11  2016,0.008518000000000001
1361,Jan 10  2016,0.005828
1362,Jan 09  2016,0.006138
1363,Jan 08  2016,0.008167
1364,Jan 07  2016,0.005051
1365,Jan 06  2016,0.006389
1366,Jan 05  2016,0.007692000000000001
1367,Jan 04  2016,0.0077
1368,Jan 03  2016,0.006246
1369,Jan 02  2016,0.006894
1370,Jan 01  2016,0.008251999999999999
1371,Dec 31  2015,0.006961000000000001
1372,Dec 30  2015,0.006125
1373,Dec 29  2015,0.006092
1374,Dec 28  2015,0.006047
1375,Dec 27  2015,0.007692
1376,Dec 26  2015,0.007945
1377,Dec 25  2015,0.00868
1378,Dec 24  2015,0.00866
1379,Dec 23  2015,0.007965999999999999
1380,Dec 22  2015,0.007871
1381,Dec 21  2015,0.006266
1382,Dec 20  2015,0.006648
1383,Dec 19  2015,0.006810999999999999
1384,Dec 18  2015,0.006795000000000001
1385,Dec 17  2015,0.006885
1386,Dec 16  2015,0.0073430000000000014
1387,Dec 15  2015,0.00784
1388,Dec 14  2015,0.008314
1389,Dec 13  2015,0.008264
1390,Dec 12  2015,0.006097999999999999
1391,Dec 11  2015,0.009179999999999999
1392,Dec 10  2015,0.00907
1393,Dec 09  2015,0.006347000000000001
1394,Dec 08  2015,0.006161
1395,Dec 07  2015,0.006324000000000001
1396,Dec 06  2015,0.0068319999999999995
1397,Dec 05  2015,0.0066110000000000006
1398,Dec 04  2015,0.007234999999999999
1399,Dec 03  2015,0.006854000000000001
1400,Dec 02  2015,0.0068
1401,Dec 01  2015,0.007679000000000001
1402,Nov 30  2015,0.007686
1403,Nov 29  2015,0.008979000000000001
1404,Nov 28  2015,0.011704
1405,Nov 27  2015,0.011637999999999999
1406,Nov 26  2015,0.012055
1407,Nov 25  2015,0.011177
1408,Nov 24  2015,0.010968
1409,Nov 23  2015,0.011038
1410,Nov 22  2015,0.011099
1411,Nov 21  2015,0.011144
1412,Nov 20  2015,0.011087
1413,Nov 19  2015,0.011087
1414,Nov 18  2015,0.010721
1415,Nov 17  2015,0.01014
1416,Nov 16  2015,0.009939
1417,Nov 15  2015,0.010001000000000001
1418,Nov 14  2015,0.007492000000000001
1419,Nov 13  2015,0.010817
1420,Nov 12  2015,0.011356
1421,Nov 11  2015,0.011045999999999999
1422,Nov 10  2015,0.011413
1423,Nov 09  2015,0.009585
1424,Nov 08  2015,0.013244999999999998
1425,Nov 07  2015,0.013264
1426,Nov 06  2015,0.012702999999999999
1427,Nov 05  2015,0.015203999999999999
1428,Nov 04  2015,0.017274
1429,Nov 03  2015,0.016248
1430,Nov 02  2015,0.011334
1431,Nov 01  2015,0.012523000000000001
1432,Oct 31  2015,0.012974999999999999
1433,Oct 30  2015,0.012828999999999998
1434,Oct 29  2015,0.011977
1435,Oct 28  2015,0.011784999999999999
1436,Oct 27  2015,0.011322
1437,Oct 26  2015,0.010203
1438,Oct 25  2015,0.011316
1439,Oct 24  2015,0.00924
1440,Oct 23  2015,0.010865999999999999
1441,Oct 22  2015,0.010784
1442,Oct 21  2015,0.010698000000000001
1443,Oct 20  2015,0.010701
1444,Oct 19  2015,0.010577
1445,Oct 18  2015,0.010515
1446,Oct 17  2015,0.008206999999999999
1447,Oct 16  2015,0.010832
1448,Oct 15  2015,0.010388000000000001
1449,Oct 14  2015,0.010348
1450,Oct 13  2015,0.010490000000000001
1451,Oct 12  2015,0.010851000000000001
1452,Oct 11  2015,0.010922
1453,Oct 10  2015,0.011064000000000001
1454,Oct 09  2015,0.011002
