,Date,weighted_Low
741,Sep 21  2017,25.656388168351302
742,Sep 20  2017,26.295492305112198
743,Sep 19  2017,23.68684891999913
744,Sep 18  2017,23.355370272731687
745,Sep 17  2017,22.816768608071172
746,Sep 16  2017,23.100764039218422
747,Sep 15  2017,17.167544586948388
748,Sep 14  2017,17.14274194057396
749,Sep 13  2017,18.849560383492637
750,Sep 12  2017,20.760222245423517
751,Sep 11  2017,21.550385597385212
752,Sep 10  2017,21.281066984897723
753,Sep 09  2017,23.074656661607982
754,Sep 08  2017,23.65702342020928
755,Sep 07  2017,26.663443595867438
756,Sep 06  2017,26.257803174510165
757,Sep 05  2017,23.344891423032806
758,Sep 04  2017,23.703492876162567
759,Sep 03  2017,28.51214918581139
760,Sep 02  2017,28.347503627740238
761,Sep 01  2017,30.586600648680413
762,Aug 31  2017,29.58096098523111
763,Aug 30  2017,28.57069483573901
764,Aug 29  2017,28.00029034676086
765,Aug 28  2017,30.91495369169088
766,Aug 27  2017,29.883609797846614
767,Aug 26  2017,27.093415258212225
768,Aug 25  2017,23.9307167925725
769,Aug 24  2017,20.588528613435024
770,Aug 23  2017,18.9550011873388
771,Aug 22  2017,18.511545893257782
772,Aug 21  2017,19.571392465259574
773,Aug 20  2017,18.923153351038724
774,Aug 19  2017,17.55636053219235
775,Aug 18  2017,17.760486093892407
776,Aug 17  2017,18.065228210375825
777,Aug 16  2017,18.90460205033347
778,Aug 15  2017,18.153494471368834
779,Aug 14  2017,16.4813965433316
780,Aug 13  2017,18.05663334882292
781,Aug 12  2017,19.967757424762464
782,Aug 11  2017,20.48772611819697
783,Aug 10  2017,22.266525257319984
784,Aug 09  2017,22.631981736433197
785,Aug 08  2017,23.574586426621714
786,Aug 07  2017,22.90869436138259
787,Aug 06  2017,23.99210190839174
788,Aug 05  2017,22.18414848848066
789,Aug 04  2017,22.013938129358152
790,Aug 03  2017,22.649460341835177
791,Aug 02  2017,23.95811591651092
792,Aug 01  2017,22.465431434640976
793,Jul 31  2017,21.14165066840599
794,Jul 30  2017,21.763820809929214
795,Jul 29  2017,19.180672120494194
796,Jul 28  2017,17.35288970217608
797,Jul 27  2017,19.95101868531332
798,Jul 26  2017,18.91445546688573
799,Jul 25  2017,18.871338590559244
800,Jul 24  2017,21.21406847759185
801,Jul 23  2017,20.029923374481204
802,Jul 22  2017,21.04777263892868
803,Jul 21  2017,20.427324248358325
804,Jul 20  2017,19.722120270740955
805,Jul 19  2017,20.434658614269157
806,Jul 18  2017,20.290917322638357
807,Jul 17  2017,16.68962480718431
808,Jul 16  2017,15.46847750349011
809,Jul 15  2017,17.113989404805412
810,Jul 14  2017,19.133825467955297
811,Jul 13  2017,23.028756882897113
812,Jul 12  2017,21.183703699251783
813,Jul 11  2017,22.415732393302953
814,Jul 10  2017,21.352027090822865
815,Jul 09  2017,30.212529244137666
816,Jul 08  2017,27.357301897897955
817,Jul 07  2017,27.124268979445123
818,Jul 06  2017,32.42547270809074
819,Jul 05  2017,31.92192680479958
820,Jul 04  2017,29.83360990678419
821,Jul 03  2017,26.40441083355602
822,Jul 02  2017,25.184521626958926
823,Jul 01  2017,25.052213932088648
824,Jun 30  2017,29.580543356477552
825,Jun 29  2017,30.678351947759698
826,Jun 28  2017,32.210625655335846
827,Jun 27  2017,27.594462650065623
828,Jun 26  2017,28.071650718042783
829,Jun 25  2017,34.44906373975993
830,Jun 24  2017,39.49253764580294
831,Jun 23  2017,40.746270609365844
832,Jun 22  2017,35.51823571447185
833,Jun 21  2017,33.207580092335064
834,Jun 20  2017,32.50154871630286
835,Jun 19  2017,37.892515530366836
836,Jun 18  2017,31.079968809746056
837,Jun 17  2017,29.95813981876901
838,Jun 16  2017,27.658138134728855
839,Jun 15  2017,24.860019895012822
840,Jun 14  2017,29.355237023901868
841,Jun 13  2017,32.157497185757705
842,Jun 12  2017,31.20056448537283
843,Jun 11  2017,35.946304089550644
844,Jun 10  2017,36.471791110585976
845,Jun 09  2017,33.28138413554526
846,Jun 08  2017,30.874861637890948
847,Jun 07  2017,31.251447284913205
848,Jun 06  2017,29.909792067130233
849,Jun 05  2017,29.253771426883212
850,Jun 04  2017,28.064617079520048
851,Jun 03  2017,28.702997676951583
852,Jun 02  2017,24.081989563914853
853,Jun 01  2017,20.9910501374247
854,May 31  2017,19.33097889015785
855,May 30  2017,19.35333378584392
856,May 29  2017,18.72709990270288
857,May 28  2017,18.234107854467148
858,May 27  2017,16.157984010004867
859,May 26  2017,18.88300742364706
860,May 25  2017,20.641256879433644
861,May 24  2017,21.950389480916105
862,May 23  2017,19.246012035711466
863,May 22  2017,17.744479346597142
864,May 21  2017,19.507573396159078
865,May 20  2017,19.01836989291916
866,May 19  2017,18.1998193268964
867,May 18  2017,17.25844858543912
868,May 17  2017,14.131283219997059
869,May 16  2017,13.751529093333628
870,May 15  2017,14.534115216106425
871,May 14  2017,16.50707140512355
872,May 13  2017,14.48785450168611
873,May 12  2017,14.263186642898992
874,May 11  2017,14.525455261448064
875,May 10  2017,14.53671410414773
876,May 09  2017,13.918917519013045
877,May 08  2017,15.604467681106494
878,May 07  2017,15.885064449285561
879,May 06  2017,15.158498112911767
880,May 05  2017,14.489336845898832
881,May 04  2017,13.766311889358976
882,May 03  2017,13.065537528201698
883,May 02  2017,12.598330752824499
884,May 01  2017,13.330320287320648
885,Apr 30  2017,14.383096133517318
886,Apr 29  2017,13.949129319103061
887,Apr 28  2017,13.067191941351933
888,Apr 27  2017,13.747282664680093
889,Apr 26  2017,14.406318338246072
890,Apr 25  2017,14.492313439535646
891,Apr 24  2017,15.918125660155152
892,Apr 23  2017,13.777606987928126
893,Apr 22  2017,13.22832527833234
894,Apr 21  2017,12.78756413201713
895,Apr 20  2017,12.086475198065472
896,Apr 19  2017,11.623782738122921
897,Apr 18  2017,11.456377694435618
898,Apr 17  2017,11.263631742251649
899,Apr 16  2017,11.145253094103294
900,Apr 15  2017,10.634043872379808
901,Apr 14  2017,10.41591106859521
902,Apr 13  2017,10.348594415390373
903,Apr 12  2017,10.321481616333172
904,Apr 11  2017,10.701337784954752
905,Apr 10  2017,10.959230478857094
906,Apr 09  2017,10.14512755458719
907,Apr 08  2017,8.383243576386997
908,Apr 07  2017,8.281274920559872
909,Apr 06  2017,8.940381649482624
910,Apr 05  2017,8.352682408886414
911,Apr 04  2017,8.981321535319115
912,Apr 03  2017,8.696829124463697
913,Apr 02  2017,9.209813124030227
914,Apr 01  2017,11.795487410235104
915,Mar 31  2017,10.961929306531685
916,Mar 30  2017,10.53366325387321
917,Mar 29  2017,10.940283943909398
918,Mar 28  2017,10.158116617107028
919,Mar 27  2017,9.412582867958806
920,Mar 26  2017,9.97148907380618
921,Mar 25  2017,6.789030620078551
922,Mar 24  2017,6.589169186870384
923,Mar 23  2017,5.538913224162576
924,Mar 22  2017,5.140511339664137
925,Mar 21  2017,5.047069414551044
926,Mar 20  2017,5.477532008755293
927,Mar 19  2017,5.351521136825008
928,Mar 18  2017,4.176873955125362
929,Mar 17  2017,4.139390778582291
930,Mar 16  2017,4.639058775632034
931,Mar 15  2017,4.146162793917864
932,Mar 14  2017,4.017096098463096
933,Mar 13  2017,4.26977876078663
934,Mar 12  2017,3.0373979829795013
935,Mar 11  2017,2.827094969769823
936,Mar 10  2017,2.5578058115055287
937,Mar 09  2017,2.465463860042615
938,Mar 08  2017,2.349777926739133
939,Mar 07  2017,2.0184118262478483
940,Mar 06  2017,1.7569872054223716
941,Mar 05  2017,1.7012843488782596
942,Mar 04  2017,1.7124327838392828
943,Mar 03  2017,1.7611543808037537
944,Mar 02  2017,1.6328571564134002
945,Mar 01  2017,1.7215104968003665
946,Feb 28  2017,1.8748244982581543
947,Feb 27  2017,2.0157981154340825
948,Feb 26  2017,1.9919399605036965
949,Feb 25  2017,1.9028678418090001
950,Feb 24  2017,1.6951373973497113
951,Feb 23  2017,1.7612875961417456
952,Feb 22  2017,1.4407660187259974
953,Feb 21  2017,1.4608156572827307
954,Feb 20  2017,1.551932094912408
955,Feb 19  2017,1.5817244481007582
956,Feb 18  2017,1.5653309100532224
957,Feb 17  2017,1.8083194222336423
958,Feb 16  2017,1.8599321608220893
959,Feb 15  2017,2.055520420096693
960,Feb 14  2017,1.967145749534669
961,Feb 13  2017,2.1367175642086993
962,Feb 12  2017,2.0968335395758353
963,Feb 11  2017,2.1121666373830053
964,Feb 10  2017,2.1798434161545677
965,Feb 09  2017,2.125450938187097
966,Feb 08  2017,2.247547055959617
967,Feb 07  2017,2.1093188469494963
968,Feb 06  2017,2.2726529394800794
969,Feb 05  2017,2.22977387807171
970,Feb 04  2017,2.3656753706162132
971,Feb 03  2017,2.218763408640249
972,Feb 02  2017,2.1024326881108175
973,Feb 01  2017,1.787575011442799
974,Jan 31  2017,1.5404983530662912
975,Jan 30  2017,1.5643550708826297
976,Jan 29  2017,1.3032758110049925
977,Jan 28  2017,1.102994301969155
978,Jan 27  2017,1.094476633433172
979,Jan 26  2017,0.8745808948550009
980,Jan 25  2017,0.6946441076726306
981,Jan 24  2017,0.7480894835654512
982,Jan 23  2017,0.7217093024498336
983,Jan 22  2017,0.6589433727392108
984,Jan 21  2017,0.6510628635727388
985,Jan 20  2017,0.6791237718847412
986,Jan 19  2017,0.6708928724856359
987,Jan 18  2017,0.5977099026438215
988,Jan 17  2017,0.6378450374442555
989,Jan 16  2017,0.702564411726132
990,Jan 15  2017,0.751885080238831
991,Jan 14  2017,0.7570539969508269
992,Jan 13  2017,0.6155926076474258
993,Jan 12  2017,0.5113233648579397
994,Jan 11  2017,0.43297375147339345
995,Jan 10  2017,0.48433695563614493
996,Jan 09  2017,0.5531637504528311
997,Jan 08  2017,0.4864463851623643
998,Jan 07  2017,0.34848569190360373
999,Jan 06  2017,0.3066303939278122
1000,Jan 05  2017,0.3027240525711052
1001,Jan 04  2017,0.2925843724585537
1002,Jan 03  2017,0.240240346309399
1003,Jan 02  2017,0.237590326461473
1004,Jan 01  2017,0.25566456184963293
1005,Dec 31  2016,0.24440491195746944
1006,Dec 30  2016,0.24826078243714622
1007,Dec 29  2016,0.2617631764673792
1008,Dec 28  2016,0.23046528422997
1009,Dec 27  2016,0.2197010627822489
1010,Dec 26  2016,0.23978150072987914
1011,Dec 25  2016,0.23236701646130895
1012,Dec 24  2016,0.2618500932122031
1013,Dec 23  2016,0.2774969700572881
1014,Dec 22  2016,0.2815801191501238
1015,Dec 21  2016,0.30008517832602977
1016,Dec 20  2016,0.3117623983006457
1017,Dec 19  2016,0.30946839699629897
1018,Dec 18  2016,0.3169089513874474
1019,Dec 17  2016,0.34461195393597593
1020,Dec 16  2016,0.3359762538292187
1021,Dec 15  2016,0.3442198165758452
1022,Dec 14  2016,0.3517015853512904
1023,Dec 13  2016,0.3542062337360199
1024,Dec 12  2016,0.3318239934346793
1025,Dec 11  2016,0.3228343934504626
1026,Dec 10  2016,0.3212415528726492
1027,Dec 09  2016,0.2974134558394508
1028,Dec 08  2016,0.27561653946161696
1029,Dec 07  2016,0.2946039469633648
1030,Dec 06  2016,0.2966370625616059
1031,Dec 05  2016,0.34190228330685973
1032,Dec 04  2016,0.36320062132676895
1033,Dec 03  2016,0.3395447891264626
1034,Dec 02  2016,0.38654010749732576
1035,Dec 01  2016,0.4094998826142112
1036,Nov 30  2016,0.39479643455472896
1037,Nov 29  2016,0.36729239386080137
1038,Nov 28  2016,0.3740858641934943
1039,Nov 27  2016,0.3631518081740687
1040,Nov 26  2016,0.36007559883879753
1041,Nov 25  2016,0.37482429551220503
1042,Nov 24  2016,0.3711158862910296
1043,Nov 23  2016,0.40820990487425407
1044,Nov 22  2016,0.4139501288374899
1045,Nov 21  2016,0.43790141581943304
1046,Nov 20  2016,0.4263690650357733
1047,Nov 19  2016,0.468270354618714
1048,Nov 18  2016,0.4514054428708446
1049,Nov 17  2016,0.4453502369675332
1050,Nov 16  2016,0.42567173199677405
1051,Nov 15  2016,0.39943558863672557
1052,Nov 14  2016,0.3831908457353553
1053,Nov 13  2016,0.3941173022835155
1054,Nov 12  2016,0.3803977138695147
1055,Nov 11  2016,0.37806488464491705
1056,Nov 10  2016,0.39565971994297805
1057,Nov 09  2016,0.3802310822284283
1058,Nov 08  2016,0.35362078098436966
1059,Nov 07  2016,0.35593589427599515
1060,Nov 06  2016,0.3522811955031521
1061,Nov 05  2016,0.3774855024763328
1062,Nov 04  2016,0.38083003486934847
1063,Nov 03  2016,0.37314321114812443
1064,Nov 02  2016,0.3946657046817541
1065,Nov 01  2016,0.411081452712239
1066,Oct 31  2016,0.4138441703909571
1067,Oct 30  2016,0.4638395174649673
1068,Oct 29  2016,0.29811034801036207
1069,Oct 28  2016,0.4827778778324222
1070,Oct 27  2016,0.5387059809800726
1071,Oct 26  2016,0.5469652186754626
1072,Oct 25  2016,0.5666606053836206
1073,Oct 24  2016,0.6026144312145327
1074,Oct 23  2016,0.6262429009337246
1075,Oct 22  2016,0.6021112989170546
1076,Oct 21  2016,0.6175171326014558
1077,Oct 20  2016,0.5891552304951334
1078,Oct 19  2016,0.595421253408923
1079,Oct 18  2016,0.5985318450381386
1080,Oct 17  2016,0.606770410695048
1081,Oct 16  2016,0.6006808303570036
1082,Oct 15  2016,0.6333692848779681
1083,Oct 14  2016,0.6376251010766849
1084,Oct 13  2016,0.6440462101579506
1085,Oct 12  2016,0.6391752529329574
1086,Oct 11  2016,0.6426503280531367
1087,Oct 10  2016,0.6432394561151767
1088,Oct 09  2016,0.7077714202984868
1089,Oct 08  2016,0.7122968916708053
1090,Oct 07  2016,0.7746749472445547
1091,Oct 06  2016,0.7306738974122411
1092,Oct 05  2016,0.7399545415917981
1093,Oct 04  2016,0.7055648953325054
1094,Oct 03  2016,0.6971346120854435
1095,Oct 02  2016,0.6551376608816526
1096,Oct 01  2016,0.682148260362904
1097,Sep 30  2016,0.6687774687500718
1098,Sep 29  2016,0.7217188467740444
1099,Sep 28  2016,0.7336918919747033
1100,Sep 27  2016,0.7530651328042928
1101,Sep 26  2016,0.6305704436505948
1102,Sep 25  2016,0.8968298696808205
1103,Sep 24  2016,0.9084617718687525
1104,Sep 23  2016,0.8745447161985821
1105,Sep 22  2016,0.8797818563077355
1106,Sep 21  2016,0.8537377239997991
1107,Sep 20  2016,0.9515813538250555
1108,Sep 19  2016,0.9539040805835436
1109,Sep 18  2016,0.9504422015427896
1110,Sep 17  2016,1.1018830466992788
1111,Sep 16  2016,1.1423462737045686
1112,Sep 15  2016,1.1531897732583118
1113,Sep 14  2016,1.156583532730415
1114,Sep 13  2016,1.1178656736331283
1115,Sep 12  2016,1.1340120325732643
1116,Sep 11  2016,1.1383311312271578
1117,Sep 10  2016,1.1793864400826921
1118,Sep 09  2016,1.1723876135480136
1119,Sep 08  2016,1.168981322756574
1120,Sep 07  2016,1.1626288724030513
1121,Sep 06  2016,1.1540578198372702
1122,Sep 05  2016,1.1495963699066918
1123,Sep 04  2016,1.1477613660923969
1124,Sep 03  2016,1.1350304501802377
1125,Sep 02  2016,1.1724655525023917
1126,Sep 01  2016,1.1939883932915385
1127,Aug 31  2016,1.1692344079887846
1128,Aug 30  2016,1.1908123018535306
1129,Aug 29  2016,1.2125867446141732
1130,Aug 28  2016,1.1931337945761933
1131,Aug 27  2016,1.1880388510829853
1132,Aug 26  2016,1.2110247252805104
1133,Aug 25  2016,1.204429661997837
1134,Aug 24  2016,1.1700899380187035
1135,Aug 23  2016,1.180336873870168
1136,Aug 22  2016,1.223310511309052
1137,Aug 21  2016,1.2669123750226519
1138,Aug 20  2016,1.2598668398246107
1139,Aug 19  2016,1.2524743586732694
1140,Aug 18  2016,1.2854459117081238
1141,Aug 17  2016,1.2845647492966723
1142,Aug 16  2016,1.2414137596196217
1143,Aug 15  2016,1.2587202957280348
1144,Aug 14  2016,1.297398429445319
1145,Aug 13  2016,1.3897703109333164
1146,Aug 12  2016,1.2920052598382805
1147,Aug 11  2016,1.2545409539648993
1148,Aug 10  2016,1.2227799087439943
1149,Aug 09  2016,1.208124346034017
1150,Aug 08  2016,1.1963194978377993
1151,Aug 07  2016,1.19485147591859
1152,Aug 06  2016,1.2630813483404457
1153,Aug 05  2016,1.2705781937369418
1154,Aug 04  2016,1.2289312622946336
1155,Aug 03  2016,1.1452771910916517
1156,Aug 02  2016,1.157957620597308
1157,Aug 01  2016,1.3513208342128944
1158,Jul 31  2016,1.3614150352572247
1159,Jul 30  2016,1.3265152207561646
1160,Jul 29  2016,1.3179700642582255
1161,Jul 28  2016,1.324171681775132
1162,Jul 27  2016,1.3455908839708242
1163,Jul 26  2016,1.3247420082095231
1164,Jul 25  2016,1.3303581813120968
1165,Jul 24  2016,1.469663453149459
1166,Jul 23  2016,1.3516996609923295
1167,Jul 22  2016,1.3835730145533407
1168,Jul 21  2016,1.3498871989990877
1169,Jul 20  2016,1.389380594298084
1170,Jul 19  2016,1.4102251265333183
1171,Jul 18  2016,1.4534182747662745
1172,Jul 17  2016,1.3989108816878353
1173,Jul 16  2016,1.440565511086303
1174,Jul 15  2016,1.4550793684839034
1175,Jul 14  2016,1.3761786242336755
1176,Jul 13  2016,1.3739977339493785
1177,Jul 12  2016,1.3848442431785002
1178,Jul 11  2016,1.4058474176745144
1179,Jul 10  2016,1.3472494971934426
1180,Jul 09  2016,1.3426508750541104
1181,Jul 08  2016,1.2780140008842493
1182,Jul 07  2016,1.3131989179730026
1183,Jul 06  2016,1.5893787635558363
1184,Jul 05  2016,1.566298673220091
1185,Jul 04  2016,1.7077920536661495
1186,Jul 03  2016,1.649598705828189
1187,Jul 02  2016,1.7121145446341262
1188,Jul 01  2016,1.7254936555598643
1189,Jun 30  2016,1.6891857933613856
1190,Jun 29  2016,1.5362973189021252
1191,Jun 28  2016,1.4781605411115797
1192,Jun 27  2016,1.2471720015423766
1193,Jun 26  2016,1.2738237810771342
1194,Jun 25  2016,1.2664731190590246
1195,Jun 24  2016,1.2834373456937547
1196,Jun 23  2016,1.213858275780231
1197,Jun 22  2016,1.3240246481391535
1198,Jun 21  2016,1.3824668991428009
1199,Jun 20  2016,1.4698958396068942
1200,Jun 19  2016,1.51602763596315
1201,Jun 18  2016,1.4199704105899
1202,Jun 17  2016,1.3782487375401593
1203,Jun 16  2016,1.331831928186024
1204,Jun 15  2016,1.2041652110111933
1205,Jun 14  2016,1.1552469025809562
1206,Jun 13  2016,1.1535001463345829
1207,Jun 12  2016,1.133401444708195
1208,Jun 11  2016,1.2267166018721163
1209,Jun 10  2016,1.2330191244222273
1210,Jun 09  2016,1.2194985733236299
1211,Jun 08  2016,1.1248677326375058
1212,Jun 07  2016,1.1424372246928676
1213,Jun 06  2016,1.2245113769266083
1214,Jun 05  2016,1.198004884277164
1215,Jun 04  2016,1.308453171062221
1216,Jun 03  2016,1.3325612367598874
1217,Jun 02  2016,1.2424294328579122
1218,Jun 01  2016,1.160519293854706
1219,May 31  2016,1.1241671141575407
1220,May 30  2016,1.0979139553779826
1221,May 29  2016,1.0763863718689777
1222,May 28  2016,1.0283085361859796
1223,May 27  2016,0.9841231318246166
1224,May 26  2016,0.9387788751538617
1225,May 25  2016,1.0175131269876914
1226,May 24  2016,1.1100093773865074
1227,May 23  2016,1.1354811721885552
1228,May 22  2016,1.1182987319937576
1229,May 21  2016,1.1288468255151702
1230,May 20  2016,1.136155047575372
1231,May 19  2016,1.229856568364189
1232,May 18  2016,1.1938162314434972
1233,May 17  2016,1.3898572426476081
1234,May 16  2016,1.1145119027154107
1235,May 15  2016,0.9930471440526502
1236,May 14  2016,0.9433072703319771
1237,May 13  2016,0.940111522105854
1238,May 12  2016,0.9848840659223863
1239,May 11  2016,0.9928130991256886
1240,May 10  2016,1.0687303780014132
1241,May 09  2016,1.1135748070176017
1242,May 08  2016,1.1423680437177766
1243,May 07  2016,1.1761994375348197
1244,May 06  2016,1.1614411250338463
1245,May 05  2016,1.15509403231727
1246,May 04  2016,1.221421002879318
1247,May 03  2016,1.1470425577386885
1248,May 02  2016,1.145099177598386
1249,May 01  2016,1.1756861789711919
1250,Apr 30  2016,1.1551615547184726
1251,Apr 29  2016,1.1421031765122338
1252,Apr 28  2016,1.1071512153857315
1253,Apr 27  2016,1.1536324668569757
1254,Apr 26  2016,1.1949260062883755
1255,Apr 25  2016,1.1773163013943109
1256,Apr 24  2016,1.1508632795444673
1257,Apr 23  2016,1.185245617992255
1258,Apr 22  2016,1.170241219957793
1259,Apr 21  2016,1.1530656653233202
1260,Apr 20  2016,1.1171415242676068
1261,Apr 19  2016,1.1368604726162213
1262,Apr 18  2016,1.0350165644309253
1263,Apr 17  2016,0.9851685149276629
1264,Apr 16  2016,0.9423910857714674
1265,Apr 15  2016,0.9751635296399842
1266,Apr 14  2016,1.0669977522944758
1267,Apr 13  2016,1.0911104421261395
1268,Apr 12  2016,1.0804009502023846
1269,Apr 11  2016,1.080560429329173
1270,Apr 10  2016,1.0784747767581693
1271,Apr 09  2016,1.182901984858174
1272,Apr 08  2016,1.288717910392004
1273,Apr 07  2016,1.3157424928846921
1274,Apr 06  2016,1.340159826880824
1275,Apr 05  2016,1.267397229344287
1276,Apr 04  2016,1.4212380353588192
1277,Apr 03  2016,1.4623511291850204
1278,Apr 02  2016,1.4182838874045796
1279,Apr 01  2016,1.417529171537042
1280,Mar 31  2016,1.4802312158350233
1281,Mar 30  2016,1.5416114256277362
1282,Mar 29  2016,1.5007061022758907
1283,Mar 28  2016,1.5145765578173618
1284,Mar 27  2016,1.512857028639585
1285,Mar 26  2016,1.6137896529705074
1286,Mar 25  2016,1.4599073131155602
1287,Mar 24  2016,1.431160531067068
1288,Mar 23  2016,1.5441962050536673
1289,Mar 22  2016,1.6176510368141763
1290,Mar 21  2016,1.631594343961757
1291,Mar 20  2016,1.7239298374561811
1292,Mar 19  2016,1.8153727077793333
1293,Mar 18  2016,1.8881057852251402
1294,Mar 17  2016,1.937121402297302
1295,Mar 16  2016,1.915663260709591
1296,Mar 15  2016,1.872356171829725
1297,Mar 14  2016,1.8206338581793835
1298,Mar 13  2016,1.763886785681509
1299,Mar 12  2016,1.7637903891149176
1300,Mar 11  2016,1.610799920860865
1301,Mar 10  2016,1.7696893194400891
1302,Mar 09  2016,1.8457462739384523
1303,Mar 08  2016,1.721332751151725
1304,Mar 07  2016,1.5358592883564828
1305,Mar 06  2016,1.222292256899334
1306,Mar 05  2016,1.1831133988874492
1307,Mar 04  2016,1.1869883601841915
1308,Mar 03  2016,1.2045496431005036
1309,Mar 02  2016,1.1548481016904284
1310,Mar 01  2016,1.0364159719949417
1311,Feb 29  2016,1.656983000003271
1312,Feb 28  2016,1.718635393880437
1313,Feb 27  2016,1.5910694849439422
1314,Feb 26  2016,1.7438963093504365
1315,Feb 25  2016,1.650342466337661
1316,Feb 24  2016,1.5992276992219572
1317,Feb 23  2016,1.2973253120699269
1318,Feb 22  2016,1.1515546641122445
1319,Feb 21  2016,0.010836
1320,Feb 20  2016,0.015569
1321,Feb 19  2016,0.010983
1322,Feb 18  2016,0.010924
1323,Feb 17  2016,0.01261
1324,Feb 16  2016,0.012593
1325,Feb 15  2016,0.010054
1326,Feb 14  2016,0.009898
1327,Feb 13  2016,0.008483
1328,Feb 12  2016,0.007668
1329,Feb 11  2016,0.009584
1330,Feb 10  2016,0.009040000000000001
1331,Feb 09  2016,0.007902
1332,Feb 08  2016,0.0079
1333,Feb 07  2016,0.007498
1334,Feb 06  2016,0.008513
1335,Feb 05  2016,0.008814
1336,Feb 04  2016,0.008801
1337,Feb 03  2016,0.008662000000000001
1338,Feb 02  2016,0.008604
1339,Feb 01  2016,0.009446
1340,Jan 31  2016,0.00944
1341,Jan 30  2016,0.008607
1342,Jan 29  2016,0.00854
1343,Jan 28  2016,0.008765
1344,Jan 27  2016,0.008831
1345,Jan 26  2016,0.006880000000000001
1346,Jan 25  2016,0.012434
1347,Jan 24  2016,0.019033
1348,Jan 23  2016,0.018355
1349,Jan 22  2016,0.011886
1350,Jan 21  2016,0.01654
1351,Jan 20  2016,0.010247
1352,Jan 19  2016,0.009616
1353,Jan 18  2016,0.008287000000000001
1354,Jan 17  2016,0.0066549999999999995
1355,Jan 16  2016,0.00591
1356,Jan 15  2016,0.005942
1357,Jan 14  2016,0.006903
1358,Jan 13  2016,0.007640000000000001
1359,Jan 12  2016,0.005857
1360,Jan 11  2016,0.00577
1361,Jan 10  2016,0.005725
1362,Jan 09  2016,0.00581
1363,Jan 08  2016,0.004932
1364,Jan 07  2016,0.004304
1365,Jan 06  2016,0.004297
1366,Jan 05  2016,0.004778
1367,Jan 04  2016,0.00472
1368,Jan 03  2016,0.004672
1369,Jan 02  2016,0.006219
1370,Jan 01  2016,0.006263000000000001
1371,Dec 31  2015,0.005862
1372,Dec 30  2015,0.005909
1373,Dec 29  2015,0.005927
1374,Dec 28  2015,0.005888
1375,Dec 27  2015,0.005809
1376,Dec 26  2015,0.006126
1377,Dec 25  2015,0.0063679999999999995
1378,Dec 24  2015,0.006336
1379,Dec 23  2015,0.006176999999999999
1380,Dec 22  2015,0.006019
1381,Dec 21  2015,0.005986
1382,Dec 20  2015,0.0061719999999999995
1383,Dec 19  2015,0.005024
1384,Dec 18  2015,0.005054
1385,Dec 17  2015,0.00503
1386,Dec 16  2015,0.006773
1387,Dec 15  2015,0.005327
1388,Dec 14  2015,0.004825
1389,Dec 13  2015,0.005869
1390,Dec 12  2015,0.00534
1391,Dec 11  2015,0.005652
1392,Dec 10  2015,0.005378999999999999
1393,Dec 09  2015,0.005404
1394,Dec 08  2015,0.0051600000000000005
1395,Dec 07  2015,0.005182
1396,Dec 06  2015,0.005483
1397,Dec 05  2015,0.005448
1398,Dec 04  2015,0.004914
1399,Dec 03  2015,0.0046700000000000005
1400,Dec 02  2015,0.004665
1401,Dec 01  2015,0.000718
1402,Nov 30  2015,0.007445000000000001
1403,Nov 29  2015,0.007148999999999999
1404,Nov 28  2015,0.008808
1405,Nov 27  2015,0.00891
1406,Nov 26  2015,0.00881
1407,Nov 25  2015,0.010748
1408,Nov 24  2015,0.008395
1409,Nov 23  2015,0.010908
1410,Nov 22  2015,0.009965
1411,Nov 21  2015,0.00983
1412,Nov 20  2015,0.010603
1413,Nov 19  2015,0.010433
1414,Nov 18  2015,0.009916
1415,Nov 17  2015,0.009879
1416,Nov 16  2015,0.009474
1417,Nov 15  2015,0.006905
1418,Nov 14  2015,0.006847
1419,Nov 13  2015,0.007291000000000001
1420,Nov 12  2015,0.008588
1421,Nov 11  2015,0.008901000000000001
1422,Nov 10  2015,0.009373000000000001
1423,Nov 09  2015,0.007776999999999999
1424,Nov 08  2015,0.007659
1425,Nov 07  2015,0.012648000000000001
1426,Nov 06  2015,0.008860999999999999
1427,Nov 05  2015,0.009521
1428,Nov 04  2015,0.008656
1429,Nov 03  2015,0.011116
1430,Nov 02  2015,0.009053
1431,Nov 01  2015,0.00878
1432,Oct 31  2015,0.012596
1433,Oct 30  2015,0.007731999999999998
1434,Oct 29  2015,0.007740000000000001
1435,Oct 28  2015,0.011299
1436,Oct 27  2015,0.007190000000000001
1437,Oct 26  2015,0.00856
1438,Oct 25  2015,0.008643000000000001
1439,Oct 24  2015,0.009124
1440,Oct 23  2015,0.009081
1441,Oct 22  2015,0.008253
1442,Oct 21  2015,0.008254000000000001
1443,Oct 20  2015,0.008159999999999999
1444,Oct 19  2015,0.008166
1445,Oct 18  2015,0.010433
1446,Oct 17  2015,0.007871
1447,Oct 16  2015,0.0078049999999999994
1448,Oct 15  2015,0.0075650000000000005
1449,Oct 14  2015,0.007520999999999999
1450,Oct 13  2015,0.007704000000000001
1451,Oct 12  2015,0.008153
1452,Oct 11  2015,0.008128
1453,Oct 10  2015,0.008709
1454,Oct 09  2015,0.009022
1455,Oct 08  2015,0.011023999999999999
1456,Oct 07  2015,0.011006
1457,Oct 06  2015,0.008654
